"Data";"7806 - Taxa referencial de swaps DI pré-fixada (BM&F) - Prazo de 360 dias - % a.a.";"1 - Taxa de câmbio - Livre - Dólar americano (venda) - diário - u.m.c./US$";"7 - Bovespa - índice - Pontos";"SP500"
2019-02-08;6,57;3,7184;95343;2707,88
2019-02-11;6,56;3,7391;94412;2709,8
2019-02-12;6,54;3,7296;96168;2744,73
2019-02-13;6,46;3,7277;95842;2753,03
2019-02-14;6,45;3,7756;98015;2745,73
2019-02-15;6,39;3,7155;97525;2775,6
2019-02-18;6,42;3,7316;96168;NA
2019-02-19;6,41;3,7206;97659;2779,76
2019-02-20;6,45;3,71;96544;2784,7
2019-02-21;6,47;3,7595;96932;2774,88
2019-02-22;6,48;3,743;97885;2792,67
2019-02-25;6,51;3,7285;97239;2796,11
2019-02-26;6,53;3,7595;97602;2793,9
2019-02-27;6,5;3,7351;97885;2792,38
2019-02-28;6,54;3,7385;95584;2784,49
2019-03-01;6,54;3,7832;94603;2803,69
2019-03-04;NA;NA;NA;2792,81
2019-03-05;NA;NA;NA;2789,65
2019-03-06;6,56;3,8303;94216;2771,45
2019-03-07;6,56;3,8487;94340;2748,93
2019-03-08;6,52;3,8678;95364;2743,07
2019-03-11;6,5;3,8461;98026;2783,3
2019-03-12;6,47;3,8129;97828;2791,52
2019-03-13;6,39;3,8265;98903;2810,92
2019-03-14;6,44;3,8327;98604;2808,48
2019-03-15;6,43;3,8344;99136;2822,48
2019-03-18;6,4;3,8111;99993;2832,94
2019-03-19;6,4;3,7762;99588;2832,57
2019-03-20;6,37;3,7897;98041;2824,23
2019-03-21;6,4;3,7967;96729;2854,88
2019-03-22;6,54;3,8815;93735;2800,71
2019-03-25;6,52;3,877;93662;2798,36
2019-03-26;6,53;3,8646;95306;2818,46
2019-03-27;6,65;3,9389;91903;2805,37
2019-03-28;6,56;3,9682;94388;2815,44
2019-03-29;6,58;3,8967;95414;2834,4
2019-04-01;6,53;3,8682;96054;2867,19
2019-04-02;6,53;3,8661;95386;2867,24
2019-04-03;6,57;3,8436;94491;2873,4
2019-04-04;6,56;3,8713;96313;2879,39
2019-04-05;6,53;3,8622;97108;2892,74
2019-04-08;6,53;3,8658;97369;2895,77
2019-04-09;6,56;3,8563;96291;2878,2
2019-04-10;6,53;3,8345;95953;2888,21
2019-04-11;6,56;3,8399;94754;2888,32
2019-04-12;6,54;3,8685;92875;2907,41
2019-04-15;6,53;3,873;93082;2905,58
2019-04-16;6,53;3,8913;94333;2907,06
2019-04-17;6,54;3,9225;93284;2900,45
2019-04-18;6,49;3,937;94578;2905,03
2019-04-19;NA;NA;NA;NA
2019-04-22;6,48;3,923;94588;2907,97
2019-04-23;6,45;3,9436;95923;2933,68
2019-04-24;6,5;3,963;95045;2927,25
2019-04-25;6,52;3,9725;96552;2926,17
2019-04-26;6,55;3,9353;96236;2939,88
2019-04-29;6,58;3,9364;96187;2943,03
2019-04-30;6,57;3,9453;96353;2945,83
2019-05-01;NA;NA;NA;2923,73
2019-05-02;6,58;3,965;95527;2917,52
2019-05-03;6,52;3,9388;96007;2945,64
2019-05-06;6,5;3,9624;95008;2932,47
2019-05-07;6,51;3,988;94388;2884,05
2019-05-08;6,49;3,9344;95596;2879,42
2019-05-09;6,5;3,9673;94807;2870,72
2019-05-10;6,47;3,9578;94257;2881,4
2019-05-13;6,5;3,989;91726;2811,87
2019-05-14;6,46;3,9788;92092;2834,41
2019-05-15;6,46;4,0031;91623;2850,96
2019-05-16;6,49;4,0138;90024;2876,32
2019-05-17;6,58;4,0844;89992;2859,53
2019-05-20;6,52;4,1056;91946;2840,23
2019-05-21;6,48;4,081;94484;2864,36
2019-05-22;6,46;4,0228;94360;2856,27
2019-05-23;6,43;4,0513;93910;2822,24
2019-05-24;6,41;4,0322;93627;2826,06
2019-05-27;6,4;4,021;94864;NA
2019-05-28;6,32;4,0275;96392;2802,39
2019-05-29;6,3;3,9965;96566;2783,02
2019-05-30;6,3;3,972;97457;2788,86
2019-05-31;6,28;3,9407;97030;2752,06
2019-06-03;6,24;3,9003;97020;2744,45
2019-06-04;6,2;3,871;97380;2803,27
2019-06-05;6,28;3,8611;95998;2826,15
2019-06-06;6,24;3,8726;97204;2843,49
2019-06-07;6,15;3,8571;97821;2873,34
2019-06-10;6,09;3,879;97466;2886,73
2019-06-11;6,07;3,8664;98960;2885,72
2019-06-12;6,06;3,8437;98320;2879,84
2019-06-13;5,98;3,8429;98773;2891,64
2019-06-14;5,92;3,8813;98040;2886,98
2019-06-17;5,93;3,8895;97623;2889,67
2019-06-18;5,92;3,8608;99404;2917,75
2019-06-19;5,94;3,8723;100303;2926,46
2019-06-20;NA;NA;NA;2954,18
2019-06-21;5,78;3,8255;102012;2950,46
2019-06-24;5,78;3,8234;102062;2945,35
2019-06-25;5,88;3,8303;100092;2917,38
2019-06-26;5,88;3,8441;100688;2913,78
2019-06-27;5,87;3,8642;100723;2924,92
2019-06-28;5,8;3,8322;100967;2941,76
2019-07-01;5,77;3,8193;101339;2964,33
2019-07-02;5,8;3,8564;100605;2973,01
2019-07-03;5,77;3,8475;102043;2995,82
2019-07-04;5,72;3,794;103636;NA
2019-07-05;5,66;3,8204;104089;2990,41
2019-07-08;5,63;3,8065;104530;2975,95
2019-07-09;NA;3,7858;NA;2979,63
2019-07-10;5,58;3,7697;105817;2993,07
2019-07-11;5,58;3,7533;105146;2999,91
2019-07-12;5,56;3,7452;103905;3013,77
2019-07-15;5,54;3,7463;103802;3014,3
2019-07-16;5,56;3,7624;103775;3004,04
2019-07-17;5,56;3,7618;103855;2984,42
2019-07-18;5,51;3,7489;104716;2995,11
2019-07-19;5,5;3,7408;103451;2976,61
2019-07-22;5,46;3,74;103949;2985,03
2019-07-23;5,41;3,7621;103704;3005,47
2019-07-24;5,38;3,7596;104119;3019,56
2019-07-25;5,42;3,7849;102654;3003,67
2019-07-26;5,42;3,7741;102818;3025,86
2019-07-29;5,41;3,7909;103482;3020,97
2019-07-30;5,39;3,79;102932;3013,18
2019-07-31;5,45;3,7649;101812;2980,38
2019-08-01;5,37;3,8296;102125;2953,56
2019-08-02;5,38;3,8739;102673;2932,05
2019-08-05;5,49;3,9404;100097;2844,74
2019-08-06;5,41;3,9643;102163;2881,77
2019-08-07;5,37;3,985;102782;2883,98
2019-08-08;5,34;3,9409;104115;2938,09
2019-08-09;5,3;3,9362;103996;2918,65
2019-08-12;5,32;3,9966;101915;2883,75
2019-08-13;5,31;3,9736;103299;2926,32
2019-08-14;5,37;4,0074;100258;2840,6
2019-08-15;5,36;4,0188;99056;2847,6
2019-08-16;5,3;3,9933;99805;2888,68
2019-08-19;5,34;4,0274;99468;2923,65
2019-08-20;5,33;4,0425;99222;2900,51
2019-08-21;5,26;4,0254;101201;2924,43
2019-08-22;5,26;4,0444;100011;2922,95
2019-08-23;5,31;4,0851;97667;2847,11
2019-08-26;5,37;4,1367;96429;2878,38
2019-08-27;5,44;4,1557;97276;2869,16
2019-08-28;5,48;4,1559;98193;2887,94
2019-08-29;5,46;4,168;100524;2924,58
2019-08-30;5,38;4,1385;101134;2926,46
2019-09-02;5,41;4,1581;100625;NA
2019-09-03;5,36;4,1657;99680;2906,27
2019-09-04;5,3;4,1249;101200;2937,78
2019-09-05;5,28;4,0859;102243;2976
2019-09-06;5,26;4,065;102935;2978,71
2019-09-09;5,23;4,0766;103180;2978,43
2019-09-10;5,24;4,1108;103031;2979,39
2019-09-11;5,26;4,0631;103445;3000,93
2019-09-12;5,22;4,0494;104370;3009,57
2019-09-13;5,23;4,0616;103501;3007,39
2019-09-16;5,14;4,0872;103680;2997,96
2019-09-17;5,09;4,0998;104616;3005,7
2019-09-18;5,1;4,0972;104531;3006,73
2019-09-19;4,92;4,1393;104339;3006,79
2019-09-20;4,87;4,1687;104817;2992,07
2019-09-23;4,91;4,1734;104637;2991,78
2019-09-24;4,92;4,1721;103875;2966,6
2019-09-25;4,91;4,1827;104480;2984,87
2019-09-26;4,87;4,1469;105319;2977,62
2019-09-27;4,86;4,1587;105077;2961,79
2019-09-30;4,85;4,1644;104745;2976,74
2019-10-01;NA;4,174;NA;2940,25
2019-10-02;NA;4,1546;NA;2887,61
2019-10-03;NA;4,1012;NA;2910,63
2019-10-04;NA;4,061;NA;2952,01
2019-10-07;NA;4,0688;NA;2938,79
2019-10-08;NA;4,0868;NA;2893,06
2019-10-09;NA;4,0954;NA;2919,4
2019-10-10;NA;4,1145;NA;2938,13
2019-10-11;NA;4,106;NA;2970,27
2019-10-14;NA;4,1263;NA;2966,15
2019-10-15;NA;4,1488;NA;2995,68
2019-10-16;NA;4,1714;NA;2989,69
2019-10-17;NA;4,1457;NA;2997,95
2019-10-18;NA;4,1376;NA;2986,2
2019-10-21;NA;4,1319;NA;3006,72
2019-10-22;NA;4,0858;NA;2995,99
2019-10-23;NA;4,0721;NA;3004,52
2019-10-24;NA;4,0089;NA;3010,29
2019-10-25;NA;4,0133;NA;3022,55
2019-10-28;NA;3,9793;NA;3039,42
2019-10-29;NA;3,9946;NA;3036,89
2019-10-30;NA;4,0186;NA;3046,77
2019-10-31;NA;4,0041;NA;3037,56
2019-11-01;NA;3,9786;NA;3066,91
2019-11-04;NA;3,9922;NA;3078,27
2019-11-05;NA;4,0043;NA;3074,62
2019-11-06;NA;4,0351;NA;3076,78
2019-11-07;NA;4,0927;NA;3085,18
2019-11-08;NA;4,1365;NA;3093,08
2019-11-11;NA;4,1559;NA;3087,01
2019-11-12;NA;4,1756;NA;3091,84
2019-11-13;NA;4,1767;NA;3094,04
2019-11-14;NA;4,1831;NA;3096,63
2019-11-15;NA;NA;NA;3120,46
2019-11-18;NA;4,1827;NA;3122,03
2019-11-19;NA;4,2084;NA;3120,18
2019-11-20;NA;4,2037;NA;3108,46
2019-11-21;NA;4,2012;NA;3103,54
2019-11-22;NA;4,1832;NA;3110,29
2019-11-25;NA;4,2089;NA;3133,64
2019-11-26;NA;4,2559;NA;3140,52
2019-11-27;NA;4,2602;NA;3153,63
2019-11-28;NA;4,248;NA;NA
2019-11-29;NA;4,224;NA;3140,98
2019-12-02;NA;4,2261;NA;3113,87
2019-12-03;NA;4,2008;NA;3093,2
2019-12-04;NA;4,1926;NA;3112,76
2019-12-05;NA;4,2136;NA;3117,43
2019-12-06;NA;4,1783;NA;3145,91
2019-12-09;NA;4,1503;NA;3135,96
2019-12-10;NA;4,1427;NA;3132,52
2019-12-11;NA;4,1153;NA;3141,63
2019-12-12;NA;4,1092;NA;3168,57
2019-12-13;NA;4,0949;NA;3168,8
2019-12-16;NA;4,0801;NA;3191,45
2019-12-17;NA;4,0687;NA;3192,52
2019-12-18;NA;4,0548;NA;3191,14
2019-12-19;NA;4,0633;NA;3205,37
2019-12-20;NA;4,0777;NA;3221,22
2019-12-23;NA;4,0757;NA;3224,01
2019-12-24;NA;4,0813;NA;3223,38
2019-12-25;NA;NA;NA;NA
2019-12-26;NA;4,0601;NA;3239,91
2019-12-27;NA;4,0545;NA;3240,02
2019-12-30;NA;4,0307;NA;3221,29
2019-12-31;NA;4,0307;NA;3230,78
2020-01-01;NA;NA;NA;NA
2020-01-02;NA;4,0213;NA;3257,85
2020-01-03;NA;4,0522;NA;3234,85
2020-01-06;NA;4,0554;NA;3246,28
2020-01-07;NA;4,0841;NA;3237,18
2020-01-08;NA;4,0672;NA;3253,05
2020-01-09;NA;4,0744;NA;3274,7
2020-01-10;NA;4,0745;NA;3265,35
2020-01-13;NA;4,1309;NA;3288,13
2020-01-14;NA;4,1443;NA;3283,15
2020-01-15;NA;4,1622;NA;3289,29
2020-01-16;NA;4,1726;NA;3316,81
2020-01-17;NA;4,1837;NA;3329,62
2020-01-20;NA;4,1829;NA;NA
2020-01-21;NA;4,2014;NA;3320,79
2020-01-22;NA;4,1889;NA;3321,75
2020-01-23;NA;4,1662;NA;3325,54
2020-01-24;NA;4,1769;NA;3295,47
2020-01-27;NA;4,2196;NA;3243,63
2020-01-28;NA;4,2064;NA;3276,24
2020-01-29;NA;4,2013;NA;3273,4
2020-01-30;NA;4,2523;NA;3283,66
2020-01-31;NA;4,2695;NA;3225,52
2020-02-03;NA;4,2475;NA;3248,92
2020-02-04;NA;4,2381;NA;3297,59
2020-02-05;NA;4,2449;NA;3334,69
2020-02-06;NA;4,2477;NA;3345,78
2020-02-07;NA;4,3076;NA;3327,71
2020-02-10;NA;4,3195;NA;3352,09
2020-02-11;NA;4,3148;NA;3357,75
2020-02-12;NA;4,3366;NA;3379,45
2020-02-13;NA;4,3389;NA;3373,94
2020-02-14;NA;4,3163;NA;3380,16
2020-02-17;NA;4,3157;NA;NA
2020-02-18;NA;4,3471;NA;3370,29
2020-02-19;NA;4,3728;NA;3386,15
2020-02-20;NA;4,3873;NA;3373,23
2020-02-21;NA;4,3924;NA;3337,75
2020-02-24;NA;NA;NA;3225,89
2020-02-25;NA;NA;NA;3128,21
2020-02-26;NA;4,4359;NA;3116,39
2020-02-27;NA;4,4764;NA;2978,76
2020-02-28;NA;4,4987;NA;2954,22
2020-03-02;NA;4,4946;NA;3090,23
2020-03-03;NA;4,4883;NA;3003,37
2020-03-04;NA;4,5258;NA;3130,12
2020-03-05;NA;4,6207;NA;3023,94
2020-03-06;NA;4,6459;NA;2972,37
2020-03-09;NA;4,7379;NA;2746,56
2020-03-10;NA;4,6693;NA;2882,23
2020-03-11;NA;4,6738;NA;2741,38
2020-03-12;NA;4,8833;NA;2480,64
2020-03-13;NA;4,7362;NA;2711,02
2020-03-16;NA;4,9471;NA;2386,13
2020-03-17;NA;5,0496;NA;2529,19
2020-03-18;NA;5,1107;NA;2398,1
2020-03-19;NA;5,1444;NA;2409,39
2020-03-20;NA;5,0248;NA;2304,92
2020-03-23;NA;5,0805;NA;2237,4
2020-03-24;NA;5,0713;NA;2447,33
2020-03-25;NA;5,0706;NA;2475,56
2020-03-26;NA;5,001;NA;2630,07
2020-03-27;NA;5,1109;NA;2541,47
2020-03-30;NA;5,1594;NA;2626,65
2020-03-31;NA;5,1987;NA;2584,59
2020-04-01;NA;5,2404;NA;2470,5
2020-04-02;NA;5,2651;NA;2526,9
2020-04-03;NA;5,2997;NA;2488,65
2020-04-06;NA;5,2471;NA;2663,68
2020-04-07;NA;5,2217;NA;2659,41
2020-04-08;NA;5,2123;NA;2749,98
2020-04-09;NA;5,0779;NA;2789,82
2020-04-10;NA;NA;NA;NA
2020-04-13;NA;5,1824;NA;2761,63
2020-04-14;NA;5,1858;NA;2846,06
2020-04-15;NA;5,2579;NA;2783,36
2020-04-16;NA;5,2377;NA;2799,55
2020-04-17;NA;5,2573;NA;2874,56
2020-04-20;NA;5,2837;NA;2823,16
2020-04-21;NA;NA;NA;2736,56
2020-04-22;NA;5,3847;NA;2799,31
2020-04-23;NA;5,4467;NA;2797,8
2020-04-24;NA;5,651;NA;2836,74
2020-04-27;NA;5,6358;NA;2878,48
2020-04-28;NA;5,5683;NA;2863,39
2020-04-29;NA;5,4291;NA;2939,51
2020-04-30;NA;5,427;NA;2912,43
2020-05-01;NA;NA;NA;2830,71
2020-05-04;NA;5,5816;NA;2842,74
2020-05-05;NA;5,5354;NA;2868,44
2020-05-06;NA;5,6676;NA;2848,42
2020-05-07;NA;5,8365;NA;2881,19
2020-05-08;NA;5,7653;NA;2929,8
2020-05-11;NA;5,7954;NA;2930,32
2020-05-12;NA;5,7723;NA;2870,12
2020-05-13;NA;5,9022;NA;2820
2020-05-14;NA;5,9372;NA;2852,5
2020-05-15;NA;5,8229;NA;2863,7
2020-05-18;NA;5,7375;NA;2953,91
2020-05-19;NA;5,7216;NA;2922,94
2020-05-20;NA;5,6968;NA;2971,61
2020-05-21;NA;5,6019;NA;2948,51
2020-05-22;NA;5,5808;NA;2955,45
2020-05-25;NA;5,4772;NA;NA
2020-05-26;NA;5,3707;NA;2991,77
2020-05-27;NA;5,2992;NA;3036,13
2020-05-28;NA;5,3405;NA;3029,73
2020-05-29;NA;5,4263;NA;3044,31
2020-06-01;NA;5,3639;NA;3055,73
2020-06-02;NA;5,2601;NA;3080,82
2020-06-03;NA;5,0516;NA;3122,87
2020-06-04;NA;5,1041;NA;3112,35
2020-06-05;NA;4,9775;NA;3193,93
2020-06-08;NA;4,9331;NA;3232,39
2020-06-09;NA;4,9057;NA;3207,18
2020-06-10;NA;4,8894;NA;3190,14
2020-06-11;NA;NA;NA;3002,1
2020-06-12;NA;5,0373;NA;3041,31
2020-06-15;NA;5,1883;NA;3066,59
2020-06-16;NA;5,1285;NA;3124,74
2020-06-17;NA;5,2499;NA;3113,49
2020-06-18;NA;5,3468;NA;3115,34
2020-06-19;NA;5,3466;NA;3097,74
2020-06-22;NA;5,2226;NA;3117,86
2020-06-23;NA;5,1705;NA;3131,29
2020-06-24;NA;5,2435;NA;3050,33
2020-06-25;NA;5,3287;NA;3083,76
2020-06-26;NA;5,4629;NA;3009,05
2020-06-29;NA;5,4416;NA;3053,24
2020-06-30;NA;5,476;NA;3100,29
2020-07-01;NA;5,3651;NA;3115,86
2020-07-02;NA;5,3028;NA;3130,01
2020-07-03;NA;5,3374;NA;NA
2020-07-06;NA;5,3085;NA;3179,72
2020-07-07;NA;5,3318;NA;3145,32
2020-07-08;NA;5,3482;NA;3169,94
2020-07-09;NA;5,2978;NA;3152,05
2020-07-10;NA;5,344;NA;3185,04
2020-07-13;NA;5,3486;NA;3155,22
2020-07-14;NA;5,4288;NA;3197,52
2020-07-15;NA;5,3491;NA;3226,56
2020-07-16;NA;5,356;NA;3215,57
2020-07-17;NA;5,351;NA;3224,73
2020-07-20;NA;5,3635;NA;3251,84
2020-07-21;NA;5,2283;NA;3257,3
2020-07-22;NA;5,1111;NA;3276,02
2020-07-23;NA;5,1647;NA;3235,66
2020-07-24;NA;5,2146;NA;3215,63
2020-07-27;NA;5,1889;NA;3239,41
2020-07-28;NA;5,1777;NA;3218,44
2020-07-29;NA;5,1395;NA;3258,44
2020-07-30;NA;5,1837;NA;3246,22
2020-07-31;NA;5,2033;NA;3271,12
2020-08-03;NA;5,3075;NA;3294,61
2020-08-04;NA;5,3329;NA;3306,51
2020-08-05;NA;5,276;NA;3327,77
2020-08-06;NA;5,3431;NA;3349,16
2020-08-07;NA;5,4227;NA;3351,28
2020-08-10;NA;5,3933;NA;3360,47
2020-08-11;NA;5,4285;NA;3333,69
2020-08-12;NA;5,4551;NA;3380,35
2020-08-13;NA;5,3801;NA;3373,43
2020-08-14;NA;5,3852;NA;3372,85
2020-08-17;NA;5,4497;NA;3381,99
2020-08-18;NA;5,4659;NA;3389,78
2020-08-19;NA;5,4906;NA;3374,85
2020-08-20;NA;5,651;NA;3385,51
2020-08-21;NA;5,6064;NA;3397,16
2020-08-24;NA;5,5954;NA;3431,28
2020-08-25;NA;5,5997;NA;3443,62
2020-08-26;NA;5,568;NA;3478,73
2020-08-27;NA;5,5956;NA;3484,55
2020-08-28;NA;5,4679;NA;3508,01
2020-08-31;NA;5,4713;NA;3500,31
2020-09-01;NA;5,3732;NA;3526,65
2020-09-02;NA;5,3741;NA;3580,84
2020-09-03;NA;5,3079;NA;3455,06
2020-09-04;NA;5,2848;NA;3426,96
2020-09-07;NA;NA;NA;NA
2020-09-08;NA;5,3698;NA;3331,84
2020-09-09;NA;5,3024;NA;3398,96
2020-09-10;NA;5,2936;NA;3339,19
2020-09-11;NA;5,2854;NA;3340,97
2020-09-14;NA;5,2984;NA;3383,54
2020-09-15;NA;5,2728;NA;3401,2
2020-09-16;NA;5,2532;NA;3385,49
2020-09-17;NA;5,2593;NA;3357,01
2020-09-18;NA;5,2889;NA;3319,47
2020-09-21;NA;5,444;NA;3281,06
2020-09-22;NA;5,4329;NA;3315,57
2020-09-23;NA;5,5311;NA;3236,92
2020-09-24;NA;5,5714;NA;3246,59
2020-09-25;NA;5,5667;NA;3298,46
2020-09-28;NA;5,5858;NA;3351,6
2020-09-29;NA;5,6528;NA;3335,47
2020-09-30;NA;5,6407;NA;3363
2020-10-01;NA;5,6441;NA;3380,8
2020-10-02;NA;5,6464;NA;3348,44
2020-10-05;NA;5,6299;NA;3408,63
2020-10-06;NA;5,5205;NA;3360,95
2020-10-07;NA;5,6018;NA;3419,45
2020-10-08;NA;5,62;NA;3446,83
2020-10-09;NA;5,5393;NA;3477,13
2020-10-12;NA;NA;NA;3534,22
2020-10-13;NA;5,5859;NA;3511,93
2020-10-14;NA;5,5675;NA;3488,67
2020-10-15;NA;5,6172;NA;3483,34
2020-10-16;NA;5,6226;NA;3483,81
2020-10-19;NA;5,6023;NA;3426,92
2020-10-20;NA;5,583;NA;3443,12
2020-10-21;NA;5,6006;NA;3435,56
2020-10-22;NA;5,582;NA;3453,49
2020-10-23;NA;5,612;NA;3465,39
2020-10-26;NA;5,6328;NA;3400,97
2020-10-27;NA;5,6491;NA;3390,68
2020-10-28;NA;5,7325;NA;3271,03
2020-10-29;NA;5,7803;NA;3310,11
2020-10-30;NA;5,7718;NA;3269,96
2020-11-02;NA;NA;NA;3310,24
2020-11-03;NA;5,6895;NA;3369,16
2020-11-04;NA;5,6932;NA;3443,44
2020-11-05;NA;5,5624;NA;3510,45
2020-11-06;NA;5,5313;NA;3509,44
2020-11-09;NA;5,2821;NA;3550,5
2020-11-10;NA;5,3696;NA;3545,53
2020-11-11;NA;5,402;NA;3572,66
2020-11-12;NA;5,4094;NA;3537,01
2020-11-13;NA;5,4854;NA;3585,15
2020-11-16;NA;5,4198;NA;3626,91
2020-11-17;NA;5,3968;NA;3609,53
2020-11-18;NA;5,2932;NA;3567,79
2020-11-19;NA;5,333;NA;3581,87
2020-11-20;NA;5,3505;NA;3557,54
2020-11-23;NA;5,3828;NA;3577,59
2020-11-24;NA;5,4037;NA;3635,41
2020-11-25;NA;5,3508;NA;3629,65
2020-11-26;NA;5,3201;NA;NA
2020-11-27;NA;5,3494;NA;3638,35
2020-11-30;NA;5,3317;NA;3621,63
2020-12-01;NA;5,2789;NA;3662,45
2020-12-02;NA;5,2267;NA;3669,01
2020-12-03;NA;5,1625;NA;3666,72
2020-12-04;NA;5,1706;NA;3699,12
2020-12-07;NA;5,1018;NA;3691,96
2020-12-08;NA;5,092;NA;3702,25
2020-12-09;NA;5,1109;NA;3672,82
2020-12-10;NA;5,0852;NA;3668,1
2020-12-11;NA;5,0691;NA;3663,46
2020-12-14;NA;5,0578;NA;3647,49
2020-12-15;NA;5,0968;NA;3694,62
2020-12-16;NA;5,1057;NA;3701,17
2020-12-17;NA;5,0612;NA;3722,48
2020-12-18;NA;5,0986;NA;3709,41
2020-12-21;NA;5,1572;NA;3694,92
2020-12-22;NA;5,1473;NA;3687,26
2020-12-23;NA;5,174;NA;3690,01
2020-12-24;NA;5,18;NA;3703,06
2020-12-25;NA;NA;NA;NA
2020-12-28;NA;5,239;NA;3735,36
2020-12-29;NA;5,1942;NA;3727,04
2020-12-30;NA;5,1967;NA;3732,04
2020-12-31;NA;5,1967;NA;3756,07
2021-01-01;NA;NA;NA;NA
2021-01-04;NA;5,1626;NA;3700,65
2021-01-05;NA;5,3269;NA;3726,86
2021-01-06;NA;5,3182;NA;3748,14
2021-01-07;NA;5,3433;NA;3803,79
2021-01-08;NA;5,3683;NA;3824,68
2021-01-11;NA;5,4966;NA;3799,61
2021-01-12;NA;5,4637;NA;3801,19
2021-01-13;NA;5,307;NA;3809,84
2021-01-14;NA;5,2617;NA;3795,54
2021-01-15;NA;5,2714;NA;3768,25
2021-01-18;NA;5,2788;NA;NA
2021-01-19;NA;5,2945;NA;3798,91
2021-01-20;NA;5,3033;NA;3851,85
2021-01-21;NA;5,3166;NA;3853,07
2021-01-22;NA;5,4301;NA;3841,47
2021-01-25;NA;5,5089;NA;3855,36
2021-01-26;NA;5,3865;NA;3849,62
2021-01-27;NA;5,3824;NA;3750,77
2021-01-28;NA;5,4282;NA;3787,38
2021-01-29;NA;5,4759;NA;3714,24
2021-02-01;NA;5,4608;NA;3773,86
2021-02-02;NA;5,3875;NA;3826,31
2021-02-03;NA;5,3423;NA;3830,17
2021-02-04;NA;5,391;NA;3871,74
2021-02-05;NA;5,3884;NA;3886,83
2021-02-08;NA;5,367;NA;3915,59
2021-02-09;NA;5,4216;NA;3911,23
2021-02-10;NA;5,4024;NA;3909,88
2021-02-11;NA;5,3626;NA;3916,38
2021-02-12;NA;5,3815;NA;3934,83
2021-02-15;NA;NA;NA;NA
2021-02-16;NA;NA;NA;3932,59
2021-02-17;NA;5,4138;NA;3931,33
2021-02-18;NA;5,4238;NA;3913,97
2021-02-19;NA;5,3924;NA;3906,71
2021-02-22;NA;5,5044;NA;3876,5
2021-02-23;NA;5,449;NA;3881,37
2021-02-24;NA;5,4182;NA;3925,43
2021-02-25;NA;5,46;NA;3829,34
2021-02-26;NA;5,5302;NA;3811,15
2021-03-01;NA;5,5832;NA;3901,82
2021-03-02;NA;5,6844;NA;3870,29
2021-03-03;NA;5,7342;NA;3819,72
2021-03-04;NA;5,6008;NA;3768,47
2021-03-05;NA;5,687;NA;3841,94
2021-03-08;NA;5,7343;NA;3821,35
2021-03-09;NA;5,8397;NA;3875,44
2021-03-10;NA;5,7449;NA;3898,81
2021-03-11;NA;5,589;NA;3939,34
2021-03-12;NA;5,564;NA;3943,34
2021-03-15;NA;5,6296;NA;3968,94
2021-03-16;NA;5,5851;NA;3962,71
2021-03-17;NA;5,6579;NA;3974,12
2021-03-18;NA;5,5474;NA;3915,46
2021-03-19;NA;5,5082;NA;3913,1
2021-03-22;NA;5,5269;NA;3940,59
2021-03-23;NA;5,4951;NA;3910,52
2021-03-24;NA;5,533;NA;3889,14
2021-03-25;NA;5,6585;NA;3909,52
2021-03-26;NA;5,7042;NA;3974,54
2021-03-29;NA;5,7925;NA;3971,09
2021-03-30;NA;5,7642;NA;3958,55
2021-03-31;NA;5,6973;NA;3972,89
2021-04-01;NA;5,6849;NA;4019,87
2021-04-02;NA;NA;NA;NA
2021-04-05;NA;5,6579;NA;4077,91
2021-04-06;NA;5,6263;NA;4073,94
2021-04-07;NA;5,5864;NA;4079,95
2021-04-08;NA;5,5817;NA;4097,17
2021-04-09;NA;5,6445;NA;4128,8
2021-04-12;NA;5,6582;NA;4127,99
2021-04-13;NA;5,7064;NA;4141,59
2021-04-14;NA;5,6936;NA;4124,66
2021-04-15;NA;5,6234;NA;4170,42
2021-04-16;NA;5,6328;NA;4185,47
2021-04-19;NA;5,575;NA;4163,26
2021-04-20;NA;5,5266;NA;4134,94
2021-04-21;NA;NA;NA;4173,42
2021-04-22;NA;5,497;NA;4134,98
2021-04-23;NA;5,4787;NA;4180,17
2021-04-26;NA;5,4566;NA;4187,62
2021-04-27;NA;5,4424;NA;4186,72
2021-04-28;NA;5,4005;NA;4183,18
2021-04-29;NA;5,3662;NA;4211,47
2021-04-30;NA;5,4036;NA;4181,17
2021-05-03;NA;5,4087;NA;4192,66
2021-05-04;NA;5,4505;NA;4164,66
2021-05-05;NA;5,3872;NA;4167,59
2021-05-06;NA;5,2897;NA;4201,62
2021-05-07;NA;5,2217;NA;4232,6
2021-05-10;NA;5,2227;NA;4188,43
2021-05-11;NA;5,2403;NA;4152,1
2021-05-12;NA;5,2353;NA;4063,04
2021-05-13;NA;5,2815;NA;4112,5
2021-05-14;NA;5,2701;NA;4173,85
2021-05-17;NA;5,2755;NA;4163,29
2021-05-18;NA;5,2588;NA;4127,83
2021-05-19;NA;5,2822;NA;4115,68
2021-05-20;NA;5,2905;NA;4159,12
2021-05-21;NA;5,3027;NA;4155,86
2021-05-24;NA;5,3198;NA;4197,05
2021-05-25;NA;5,3143;NA;4188,13
2021-05-26;NA;5,3164;NA;4195,99
2021-05-27;NA;5,284;NA;4200,88
2021-05-28;NA;5,2281;NA;4204,11
2021-05-31;NA;5,2322;NA;NA
2021-06-01;NA;5,1636;NA;4202,04
